reading_id,reading_time,zone_code,temperature_c,humidity_pct,risk_factor_code,anomaly_flag
ENV-301193,2026-06-19 07:00,H,30.9,51.2,EF-07,False
ENV-301194,2026-06-10 13:00,H,28.5,37.1,EF-01,False
ENV-301195,2026-06-17 15:00,G,23.0,60.7,EF-06,False
ENV-301196,2026-05-19 18:00,B,30.0,19.5,EF-04,False
ENV-301197,2026-07-13 22:00,G,27.1,43.8,EF-04,False
ENV-301198,2026-05-06 16:00,J,29.5,59.1,EF-04,False
ENV-301199,2026-06-29 16:00,B,29.0,64.2,EF-04,False
ENV-301200,2026-07-01 13:00,D,32.9,71.1,EF-01,False
ENV-301201,2026-05-25 00:00,A,27.8,38.0,EF-02,False
ENV-301202,2026-07-17 20:00,H,27.2,56.6,EF-01,False
ENV-301203,2026-06-22 00:00,J,25.8,55.5,EF-05,False
ENV-301204,2026-06-23 14:00,J,20.6,27.6,EF-06,False
ENV-301205,2026-07-12 14:00,D,30.0,33.8,EF-06,False
ENV-301206,2026-05-25 10:00,J,26.0,57.3,EF-01,False
ENV-301207,2026-05-22 13:00,C,17.8,46.6,EF-06,False
ENV-301208,2026-05-28 08:00,F,28.1,41.8,EF-02,False
ENV-301209,2026-07-24 16:00,A,27.1,73.5,EF-07,False
ENV-301210,2026-05-24 10:00,G,34.3,70.2,EF-01,False
ENV-301211,2026-05-24 10:00,H,28.4,39.1,EF-02,False
ENV-301212,2026-07-05 09:00,C,26.2,47.0,EF-04,False
ENV-301213,2026-07-25 02:00,C,29.9,41.8,EF-04,False
ENV-301214,2026-06-10 10:00,E,26.7,63.5,EF-08,False
ENV-301215,2026-07-19 01:00,H,33.1,80.3,EF-08,False
ENV-301216,2026-07-05 00:00,E,19.2,57.3,EF-06,False
ENV-301217,2026-06-20 15:00,F,29.8,84.0,EF-06,False
ENV-301218,2026-06-14 18:00,A,34.0,75.3,EF-04,False
ENV-301219,2026-05-04 20:00,D,32.9,68.6,EF-06,False
ENV-301220,2026-05-13 05:00,E,23.1,37.4,EF-08,False
ENV-301221,2026-06-23 04:00,B,26.5,54.8,EF-08,False
ENV-301222,2026-05-31 22:00,J,21.0,22.0,EF-03,False
ENV-301223,2026-07-21 05:00,F,31.5,49.6,EF-06,False
ENV-301224,2026-05-16 20:00,G,33.1,38.2,EF-06,False
ENV-301225,2026-07-19 08:00,C,29.2,66.2,EF-04,False
ENV-301226,2026-06-23 09:00,C,25.6,41.2,EF-01,False
ENV-301227,2026-06-12 22:00,I,21.3,62.0,EF-07,False
ENV-301228,2026-05-26 20:00,I,28.0,73.7,EF-08,False
ENV-301229,2026-05-25 09:00,H,24.8,53.6,EF-06,False
ENV-301230,2026-06-05 08:00,E,28.0,61.6,EF-04,False
ENV-301231,2026-07-17 08:00,J,34.3,61.5,EF-07,True
ENV-301232,2026-05-25 07:00,C,28.0,41.2,EF-08,False
ENV-301233,2026-06-15 23:00,G,38.3,56.1,EF-08,False
ENV-301234,2026-07-07 12:00,B,28.1,36.3,EF-01,False
ENV-301235,2026-05-15 18:00,B,28.6,60.4,EF-08,False
ENV-301236,2026-07-09 15:00,H,21.7,26.8,EF-03,False
ENV-301237,2026-06-01 14:00,F,30.3,45.0,EF-02,False
ENV-301238,2026-05-10 18:00,B,30.9,49.1,EF-07,False
ENV-301239,2026-07-03 16:00,F,26.0,53.7,EF-03,False
ENV-301240,2026-06-30 15:00,I,24.2,40.0,EF-03,False
ENV-301241,2026-06-21 10:00,H,26.7,57.5,EF-03,False
ENV-301242,2026-05-17 09:00,D,31.6,51.0,EF-07,False
ENV-301243,2026-07-20 16:00,H,24.9,44.5,EF-03,False
ENV-301244,2026-05-23 21:00,J,23.4,45.0,EF-05,False
ENV-301245,2026-06-21 14:00,J,22.4,61.1,EF-02,False
ENV-301246,2026-05-27 10:00,I,35.4,69.0,EF-06,False
ENV-301247,2026-07-10 17:00,D,34.6,57.9,EF-04,False
ENV-301248,2026-07-12 06:00,D,20.4,61.6,EF-06,False
ENV-301249,2026-05-17 21:00,A,29.0,80.7,EF-06,False
ENV-301250,2026-07-10 09:00,H,26.5,42.3,EF-02,False
ENV-301251,2026-05-30 23:00,I,29.0,41.4,EF-01,False
ENV-301252,2026-06-17 18:00,A,24.9,49.4,EF-02,False
ENV-301253,2026-06-26 00:00,C,26.4,62.7,EF-03,False
ENV-301254,2026-05-19 16:00,J,29.4,45.3,EF-07,False
ENV-301255,2026-05-03 08:00,I,36.7,58.9,EF-05,False
ENV-301256,2026-05-31 18:00,I,29.1,53.3,EF-03,False
ENV-301257,2026-07-24 06:00,F,22.4,67.6,EF-04,False
ENV-301258,2026-07-23 11:00,H,31.6,50.6,EF-07,False
ENV-301259,2026-05-01 08:00,J,32.5,19.7,EF-04,False
ENV-301260,2026-07-24 23:00,B,21.2,60.8,EF-06,False
ENV-301261,2026-06-19 04:00,E,25.3,54.8,EF-06,False
ENV-301262,2026-06-11 05:00,I,22.5,69.8,EF-07,False
ENV-301263,2026-07-06 07:00,G,29.7,52.2,EF-04,False
ENV-301264,2026-07-25 11:00,J,26.1,65.7,EF-07,False
ENV-301265,2026-07-17 05:00,J,27.9,71.6,EF-04,False
ENV-301266,2026-07-13 16:00,E,27.9,56.3,EF-06,False
ENV-301267,2026-05-09 09:00,I,31.3,82.5,EF-03,False
ENV-301268,2026-05-16 21:00,J,29.9,65.0,EF-06,False
ENV-301269,2026-05-09 00:00,J,33.3,46.2,EF-08,False
ENV-301270,2026-05-27 01:00,H,32.9,40.8,EF-02,False
ENV-301271,2026-07-07 10:00,I,25.1,53.0,EF-07,False
ENV-301272,2026-05-07 12:00,H,25.3,46.3,EF-07,False
ENV-301273,2026-05-15 03:00,F,23.7,55.7,EF-02,False
ENV-301274,2026-07-14 13:00,C,30.2,41.7,EF-02,False
ENV-301275,2026-06-26 15:00,F,19.1,33.3,EF-06,False
ENV-301276,2026-07-26 09:00,E,22.9,56.6,EF-02,False
ENV-301277,2026-06-28 07:00,F,20.5,69.1,EF-07,False
ENV-301278,2026-05-10 21:00,D,30.3,30.6,EF-04,False
ENV-301279,2026-06-12 16:00,A,34.1,45.7,EF-04,False
ENV-301280,2026-05-15 08:00,G,22.1,60.8,EF-04,False
ENV-301281,2026-06-28 07:00,A,33.7,30.5,EF-05,False
ENV-301282,2026-05-14 01:00,I,34.6,65.9,EF-03,False
ENV-301283,2026-05-16 15:00,H,35.2,63.2,EF-05,False
ENV-301284,2026-07-04 22:00,I,24.3,45.1,EF-07,False
ENV-301285,2026-07-26 14:00,A,22.2,53.2,EF-07,False
ENV-301286,2026-06-30 06:00,B,28.8,42.4,EF-08,False
ENV-301287,2026-05-08 14:00,C,30.3,32.0,EF-04,False
ENV-301288,2026-06-05 22:00,C,31.5,52.3,EF-07,False
ENV-301289,2026-06-22 09:00,I,19.1,51.2,EF-03,False
ENV-301290,2026-05-21 01:00,F,24.4,44.2,EF-05,False
ENV-301291,2026-07-12 02:00,I,19.4,24.5,EF-07,False
ENV-301292,2026-07-10 08:00,C,26.6,58.8,EF-03,False
ENV-301293,2026-06-06 03:00,J,26.2,24.1,EF-03,False
ENV-301294,2026-06-16 20:00,I,31.8,68.0,EF-07,False
ENV-301295,2026-06-28 00:00,A,26.9,82.5,EF-08,False
ENV-301296,2026-07-16 16:00,D,21.9,70.2,EF-07,True
ENV-301297,2026-07-22 18:00,C,24.4,50.8,EF-05,False
ENV-301298,2026-05-18 04:00,J,17.9,46.3,EF-07,False
ENV-301299,2026-06-20 02:00,J,29.1,63.2,EF-08,False
ENV-301300,2026-05-31 04:00,E,24.6,20.5,EF-07,False
ENV-301301,2026-05-15 12:00,G,18.3,54.2,EF-08,False
ENV-301302,2026-06-15 06:00,H,16.4,61.2,EF-03,False
ENV-301303,2026-07-14 00:00,B,22.9,41.4,EF-01,False
ENV-301304,2026-06-17 14:00,A,25.2,35.6,EF-01,False
ENV-301305,2026-06-13 00:00,A,30.6,43.0,EF-07,False
ENV-301306,2026-05-29 18:00,H,23.7,61.2,EF-02,False
ENV-301307,2026-05-18 11:00,H,24.4,47.1,EF-04,False
ENV-301308,2026-05-24 21:00,H,23.0,56.1,EF-02,False
ENV-301309,2026-06-16 01:00,C,27.2,50.2,EF-07,False
ENV-301310,2026-05-10 11:00,D,36.0,44.5,EF-07,False
ENV-301311,2026-07-10 20:00,F,25.1,37.4,EF-07,False
ENV-301312,2026-05-08 01:00,H,25.9,48.4,EF-04,False
ENV-301313,2026-07-13 02:00,F,29.5,65.4,EF-05,False
ENV-301314,2026-05-27 23:00,D,30.7,36.3,EF-01,False
ENV-301315,2026-07-06 20:00,D,21.2,49.8,EF-05,False
ENV-301316,2026-05-17 08:00,F,23.5,74.9,EF-06,False
ENV-301317,2026-06-09 21:00,H,25.5,50.3,EF-04,False
ENV-301318,2026-05-06 08:00,C,21.1,58.8,EF-01,False
ENV-301319,2026-05-03 05:00,J,34.7,37.5,EF-06,False
ENV-301320,2026-06-18 10:00,J,29.1,71.4,EF-07,False
ENV-301321,2026-06-03 10:00,F,24.1,63.2,EF-06,False
ENV-301322,2026-07-01 15:00,D,16.2,69.0,EF-03,False
ENV-301323,2026-07-15 12:00,G,22.7,42.4,EF-03,False
ENV-301324,2026-07-17 13:00,D,25.4,54.9,EF-08,False
ENV-301325,2026-07-17 00:00,A,25.7,42.8,EF-01,False
ENV-301326,2026-06-08 18:00,D,23.7,49.6,EF-07,False
ENV-301327,2026-06-06 08:00,E,28.1,71.7,EF-08,False
ENV-301328,2026-06-07 15:00,H,26.7,75.4,EF-08,False
ENV-301329,2026-06-13 14:00,D,20.9,56.2,EF-06,False
ENV-301330,2026-05-29 03:00,H,25.7,45.5,EF-05,False
ENV-301331,2026-05-07 03:00,H,26.7,82.3,EF-02,False
ENV-301332,2026-07-03 16:00,C,34.2,48.7,EF-02,False
ENV-301333,2026-06-30 13:00,G,24.7,61.6,EF-02,False
ENV-301334,2026-07-19 17:00,G,22.4,79.2,EF-06,False
ENV-301335,2026-06-18 08:00,D,24.5,43.4,EF-05,False
ENV-301336,2026-06-22 10:00,J,21.7,50.6,EF-08,False
ENV-301337,2026-05-31 16:00,C,26.6,67.8,EF-08,False
ENV-301338,2026-06-01 17:00,D,30.9,51.3,EF-06,False
ENV-301339,2026-06-09 14:00,A,21.2,62.6,EF-04,False
ENV-301340,2026-07-03 05:00,J,26.2,35.7,EF-06,False
ENV-301341,2026-06-02 03:00,H,25.7,76.7,EF-04,False
ENV-301342,2026-06-22 07:00,E,30.8,60.2,EF-05,False
ENV-301343,2026-06-20 01:00,H,23.2,83.1,EF-07,False
ENV-301344,2026-07-26 09:00,A,35.2,43.7,EF-02,False
ENV-301345,2026-05-13 02:00,E,21.7,22.3,EF-06,False
ENV-301346,2026-07-16 09:00,E,23.6,95.0,EF-04,False
ENV-301347,2026-07-23 18:00,E,22.4,42.7,EF-07,False
ENV-301348,2026-05-11 09:00,J,25.9,50.0,EF-07,False
ENV-301349,2026-06-21 05:00,J,27.8,62.5,EF-04,False
ENV-301350,2026-05-19 04:00,H,24.8,57.4,EF-06,False
ENV-301351,2026-05-16 07:00,A,32.5,47.1,EF-08,False
ENV-301352,2026-05-24 01:00,H,26.1,85.0,EF-06,False
ENV-301353,2026-06-02 05:00,I,29.4,71.5,EF-07,False
ENV-301354,2026-04-29 16:00,A,25.9,26.7,EF-01,False
ENV-301355,2026-07-05 05:00,I,23.7,49.5,EF-05,False
ENV-301356,2026-06-30 15:00,B,28.9,46.8,EF-05,False
ENV-301357,2026-06-01 12:00,D,25.8,80.5,EF-02,False
ENV-301358,2026-05-06 14:00,D,27.0,75.2,EF-08,False
ENV-301359,2026-06-18 00:00,E,27.6,84.3,EF-07,False
ENV-301360,2026-07-16 10:00,I,28.7,75.1,EF-08,False
ENV-301361,2026-07-04 02:00,D,33.7,47.7,EF-04,False
ENV-301362,2026-05-10 04:00,J,22.3,38.1,EF-01,False
ENV-301363,2026-07-01 15:00,B,35.2,16.9,EF-02,False
ENV-301364,2026-05-24 04:00,G,35.0,39.3,EF-05,False
ENV-301365,2026-06-12 18:00,A,29.4,44.6,EF-06,False
ENV-301366,2026-07-25 00:00,C,33.9,56.1,EF-04,False
ENV-301367,2026-06-28 18:00,G,27.0,72.6,EF-05,False
ENV-301368,2026-05-05 21:00,C,32.8,46.7,EF-03,False
ENV-301369,2026-06-25 19:00,D,29.2,59.9,EF-06,False
ENV-301370,2026-07-04 10:00,G,31.9,47.4,EF-05,False
ENV-301371,2026-06-14 19:00,I,23.7,37.6,EF-04,False
ENV-301372,2026-05-21 09:00,D,15.1,77.2,EF-08,False
ENV-301373,2026-05-04 10:00,E,31.9,85.0,EF-04,False
ENV-301374,2026-06-14 14:00,B,31.1,53.7,EF-07,False
ENV-301375,2026-05-30 13:00,G,18.1,68.5,EF-05,False
ENV-301376,2026-07-02 06:00,A,23.1,50.0,EF-08,False
ENV-301377,2026-05-24 17:00,J,32.2,62.4,EF-07,False
ENV-301378,2026-06-16 12:00,I,26.8,47.0,EF-08,False
ENV-301379,2026-07-26 20:00,F,35.1,43.3,EF-08,False
ENV-301380,2026-06-02 08:00,J,20.1,78.5,EF-03,False
ENV-301381,2026-07-03 11:00,J,35.3,72.3,EF-03,False
ENV-301382,2026-06-04 05:00,I,23.0,66.5,EF-06,False
ENV-301383,2026-05-18 03:00,C,22.0,62.3,EF-03,False
ENV-301384,2026-05-23 20:00,B,28.4,60.4,EF-02,False
ENV-301385,2026-06-10 09:00,E,32.5,73.3,EF-08,False
ENV-301386,2026-06-01 13:00,B,30.4,45.1,EF-02,False
ENV-301387,2026-04-30 06:00,J,22.0,65.6,EF-07,False
ENV-301388,2026-06-04 14:00,D,25.5,46.7,EF-01,False
ENV-301389,2026-06-25 12:00,C,26.2,71.0,EF-03,False
ENV-301390,2026-07-20 01:00,C,21.0,44.8,EF-04,False
ENV-301391,2026-06-17 09:00,B,17.4,66.0,EF-01,False
ENV-301392,2026-04-29 18:00,I,26.2,39.7,EF-02,False
ENV-301393,2026-05-07 09:00,J,34.9,57.0,EF-05,False
ENV-301394,2026-05-18 21:00,B,25.6,50.3,EF-03,False
ENV-301395,2026-05-11 03:00,C,20.6,55.5,EF-04,False
ENV-301396,2026-06-12 03:00,H,34.9,30.5,EF-05,False
ENV-301397,2026-05-22 03:00,I,24.3,56.9,EF-03,False
ENV-301398,2026-06-13 16:00,E,25.0,40.9,EF-07,False
ENV-301399,2026-07-26 23:00,J,28.6,49.6,EF-08,False
ENV-301400,2026-06-29 17:00,J,28.3,58.4,EF-07,False
ENV-301401,2026-06-09 21:00,I,25.5,61.6,EF-05,False
ENV-301402,2026-06-11 11:00,C,22.2,48.0,EF-06,False
ENV-301403,2026-06-01 10:00,J,23.4,47.1,EF-03,False
ENV-301404,2026-07-14 14:00,C,26.8,73.5,EF-05,False
ENV-301405,2026-05-09 23:00,I,31.3,62.9,EF-01,False
ENV-301406,2026-07-03 03:00,E,24.7,56.6,EF-03,False
ENV-301407,2026-06-01 14:00,A,29.7,63.7,EF-03,False
ENV-301408,2026-05-26 09:00,F,22.9,57.4,EF-04,False
ENV-301409,2026-07-10 00:00,G,27.9,82.3,EF-01,False
ENV-301410,2026-06-10 07:00,I,32.1,61.8,EF-05,False
ENV-301411,2026-06-28 13:00,F,23.3,33.7,EF-07,False
ENV-301412,2026-05-22 11:00,H,25.5,51.3,EF-01,False
ENV-301413,2026-07-12 06:00,I,25.3,43.7,EF-05,False
ENV-301414,2026-06-28 18:00,E,26.3,64.2,EF-05,False
ENV-301415,2026-05-24 08:00,I,23.2,37.5,EF-02,False
ENV-301416,2026-06-21 09:00,I,28.1,36.2,EF-02,False
ENV-301417,2026-05-03 06:00,D,30.9,39.1,EF-03,False
ENV-301418,2026-05-11 09:00,B,19.2,60.0,EF-04,False
ENV-301419,2026-07-05 02:00,B,19.6,55.7,EF-05,False
ENV-301420,2026-06-14 01:00,G,30.5,10.4,EF-03,False
ENV-301421,2026-05-25 13:00,C,26.5,48.7,EF-05,False
ENV-301422,2026-07-21 00:00,E,38.8,42.5,EF-08,False
ENV-301423,2026-06-14 17:00,D,26.4,52.1,EF-06,False
ENV-301424,2026-07-11 15:00,G,28.3,43.8,EF-01,False
ENV-301425,2026-06-30 00:00,F,22.4,27.7,EF-03,False
ENV-301426,2026-05-18 23:00,C,28.5,77.0,EF-01,False
ENV-301427,2026-06-13 07:00,H,15.5,71.1,EF-05,False
ENV-301428,2026-05-16 18:00,J,21.6,38.0,EF-03,False
ENV-301429,2026-07-12 17:00,J,25.9,75.5,EF-08,False
ENV-301430,2026-07-27 17:00,A,29.9,60.9,EF-07,False
ENV-301431,2026-05-22 05:00,E,24.5,85.5,EF-08,False
ENV-301432,2026-06-17 07:00,J,31.0,60.9,EF-07,False
ENV-301433,2026-05-03 07:00,D,23.5,66.3,EF-02,False
ENV-301434,2026-06-11 19:00,A,21.8,42.9,EF-07,False
ENV-301435,2026-05-23 05:00,J,23.3,49.5,EF-02,False
ENV-301436,2026-06-18 22:00,B,35.4,49.4,EF-07,False
ENV-301437,2026-05-09 05:00,F,15.8,58.2,EF-01,False
ENV-301438,2026-06-17 05:00,F,24.2,77.3,EF-07,False
ENV-301439,2026-05-18 05:00,E,22.0,70.0,EF-08,False
ENV-301440,2026-05-16 10:00,J,31.6,52.5,EF-03,False
ENV-301441,2026-05-14 01:00,I,28.5,64.7,EF-03,False
ENV-301442,2026-05-30 06:00,D,27.6,54.7,EF-08,False
ENV-301443,2026-06-22 18:00,G,23.9,45.7,EF-08,False
ENV-301444,2026-05-14 09:00,A,20.1,58.2,EF-05,False
ENV-301445,2026-06-18 21:00,H,24.2,52.4,EF-05,False
ENV-301446,2026-06-26 22:00,H,30.9,79.5,EF-02,False
ENV-301447,2026-06-06 03:00,E,23.3,33.2,EF-04,False
ENV-301448,2026-07-22 13:00,A,25.3,42.8,EF-08,False
ENV-301449,2026-07-25 21:00,F,24.2,60.4,EF-04,False
ENV-301450,2026-06-05 22:00,C,30.0,69.0,EF-05,False
ENV-301451,2026-05-16 03:00,D,21.6,48.1,EF-07,False
ENV-301452,2026-05-11 10:00,D,25.9,54.2,EF-06,False
ENV-301453,2026-06-05 07:00,I,36.2,40.3,EF-05,False
ENV-301454,2026-06-08 00:00,B,32.3,67.3,EF-02,False
ENV-301455,2026-07-10 05:00,I,20.2,60.3,EF-01,False
ENV-301456,2026-05-24 18:00,D,18.4,57.5,EF-03,False
ENV-301457,2026-05-22 18:00,A,27.5,54.1,EF-08,False
ENV-301458,2026-06-11 07:00,E,30.9,65.8,EF-08,False
ENV-301459,2026-07-09 02:00,H,20.2,56.1,EF-08,False
ENV-301460,2026-07-12 11:00,C,23.7,84.9,EF-08,False
ENV-301461,2026-07-21 05:00,D,22.3,65.0,EF-03,False
ENV-301462,2026-06-22 05:00,C,25.0,51.2,EF-03,False
ENV-301463,2026-04-29 13:00,H,31.4,47.9,EF-04,False
ENV-301464,2026-06-24 10:00,A,29.4,68.5,EF-08,False
ENV-301465,2026-07-22 13:00,C,32.4,54.0,EF-02,False
ENV-301466,2026-05-01 00:00,J,20.2,55.0,EF-03,False
ENV-301467,2026-05-02 04:00,H,26.9,65.1,EF-01,False
ENV-301468,2026-07-22 23:00,E,22.9,71.0,EF-07,False
ENV-301469,2026-07-16 04:00,G,26.1,46.2,EF-07,True
ENV-301470,2026-07-07 06:00,J,33.7,90.3,EF-02,False
ENV-301471,2026-06-25 06:00,J,25.6,61.3,EF-07,False
ENV-301472,2026-06-07 07:00,H,30.1,43.1,EF-06,False
ENV-301473,2026-05-12 16:00,C,31.2,55.8,EF-08,False
ENV-301474,2026-07-10 03:00,D,19.9,46.7,EF-01,False
ENV-301475,2026-05-23 20:00,D,24.8,50.8,EF-07,False
ENV-301476,2026-07-17 08:00,F,32.4,84.4,EF-07,True
ENV-301477,2026-07-17 07:00,H,26.0,65.5,EF-07,True
ENV-301478,2026-07-06 06:00,B,26.2,28.2,EF-06,False
ENV-301479,2026-05-25 15:00,A,26.7,85.6,EF-07,False
ENV-301480,2026-07-02 14:00,H,25.8,65.9,EF-06,False
ENV-301481,2026-06-15 00:00,I,29.0,43.2,EF-07,False
ENV-301482,2026-06-30 21:00,D,26.2,56.9,EF-04,False
ENV-301483,2026-07-25 13:00,E,28.1,69.2,EF-08,False
ENV-301484,2026-07-19 08:00,A,31.2,58.4,EF-08,False
ENV-301485,2026-07-14 01:00,D,36.5,53.4,EF-07,False
ENV-301486,2026-07-20 21:00,G,26.6,55.3,EF-04,False
ENV-301487,2026-07-08 13:00,D,32.5,68.0,EF-02,False
ENV-301488,2026-06-21 23:00,F,17.6,71.8,EF-01,False
ENV-301489,2026-05-02 10:00,G,21.7,67.7,EF-04,False
ENV-301490,2026-05-06 02:00,H,28.2,69.8,EF-05,False
ENV-301491,2026-05-18 13:00,F,34.0,37.1,EF-08,False
ENV-301492,2026-07-26 15:00,C,23.5,48.4,EF-05,False
ENV-301493,2026-06-15 03:00,F,29.8,36.4,EF-04,False
ENV-301494,2026-06-07 12:00,G,29.2,36.4,EF-06,False
ENV-301495,2026-06-11 08:00,E,29.7,63.5,EF-06,False
ENV-301496,2026-05-28 22:00,F,30.9,44.2,EF-04,False
ENV-301497,2026-07-27 01:00,I,30.1,44.6,EF-03,False
ENV-301498,2026-07-19 12:00,H,37.7,56.2,EF-02,False
ENV-301499,2026-07-09 14:00,H,33.1,43.8,EF-07,False
ENV-301500,2026-05-18 21:00,H,21.7,55.8,EF-04,False
ENV-301501,2026-06-12 17:00,J,19.4,61.1,EF-04,False
ENV-301502,2026-05-11 19:00,B,30.6,67.2,EF-03,False
ENV-301503,2026-05-26 04:00,F,27.2,44.4,EF-03,False
ENV-301504,2026-07-14 02:00,A,16.5,56.7,EF-03,False
ENV-301505,2026-05-14 18:00,G,27.7,78.4,EF-04,False
ENV-301506,2026-05-01 20:00,B,24.4,58.7,EF-03,False
ENV-301507,2026-06-28 19:00,D,22.5,47.1,EF-03,False
ENV-301508,2026-05-19 05:00,J,28.1,31.4,EF-04,False
ENV-301509,2026-07-08 23:00,I,22.1,67.0,EF-08,False
ENV-301510,2026-05-26 07:00,F,33.1,43.6,EF-05,False
ENV-301511,2026-04-30 08:00,B,27.3,53.3,EF-06,False
ENV-301512,2026-05-28 01:00,E,27.0,36.7,EF-02,False
ENV-301513,2026-05-06 02:00,H,33.2,58.3,EF-08,False
ENV-301514,2026-06-30 07:00,F,28.8,55.0,EF-06,False
ENV-301515,2026-06-02 23:00,B,28.7,50.2,EF-02,False
ENV-301516,2026-06-29 13:00,I,29.6,37.3,EF-07,False
ENV-301517,2026-05-24 15:00,D,31.4,71.4,EF-02,False
ENV-301518,2026-06-16 21:00,G,33.4,53.5,EF-02,False
ENV-301519,2026-07-23 22:00,I,25.7,53.6,EF-04,False
ENV-301520,2026-07-01 19:00,D,28.9,59.4,EF-07,False
ENV-301521,2026-05-11 23:00,A,33.1,68.8,EF-05,False
ENV-301522,2026-06-18 15:00,I,25.6,80.1,EF-04,False
ENV-301523,2026-07-19 04:00,B,31.6,79.9,EF-07,False
ENV-301524,2026-06-08 12:00,I,22.3,68.2,EF-04,False
ENV-301525,2026-07-24 03:00,D,22.4,40.2,EF-01,False
ENV-301526,2026-05-13 14:00,H,32.1,51.5,EF-08,False
ENV-301527,2026-05-12 04:00,D,23.7,55.2,EF-02,False
ENV-301528,2026-05-25 22:00,H,27.1,70.3,EF-08,False
ENV-301529,2026-07-10 11:00,H,26.3,52.3,EF-01,False
ENV-301530,2026-05-28 21:00,A,30.8,32.0,EF-08,False
ENV-301531,2026-06-03 00:00,J,19.5,41.0,EF-03,False
ENV-301532,2026-06-20 16:00,B,18.6,50.5,EF-06,False
ENV-301533,2026-06-02 04:00,F,19.0,30.3,EF-08,False
ENV-301534,2026-05-28 21:00,I,22.3,63.2,EF-03,False
ENV-301535,2026-06-20 03:00,I,26.1,62.3,EF-01,False
ENV-301536,2026-07-06 07:00,G,26.6,74.1,EF-06,False
ENV-301537,2026-05-25 21:00,G,32.4,43.0,EF-04,False
ENV-301538,2026-06-23 19:00,A,26.7,80.8,EF-06,False
ENV-301539,2026-05-10 13:00,B,36.0,47.5,EF-01,False
ENV-301540,2026-05-06 11:00,H,28.4,75.9,EF-04,False
ENV-301541,2026-05-14 20:00,A,28.1,52.1,EF-01,False
ENV-301542,2026-07-27 19:00,I,24.2,41.7,EF-07,False
ENV-301543,2026-05-15 23:00,E,34.5,81.0,EF-04,False
ENV-301544,2026-07-02 02:00,A,21.9,39.6,EF-07,False
ENV-301545,2026-06-21 22:00,F,35.4,49.7,EF-06,False
ENV-301546,2026-07-19 13:00,G,23.3,51.0,EF-02,False
ENV-301547,2026-06-13 01:00,F,26.3,67.5,EF-08,False
ENV-301548,2026-07-18 11:00,H,35.1,62.2,EF-01,False
ENV-301549,2026-04-30 12:00,C,28.6,64.1,EF-07,False
ENV-301550,2026-07-17 06:00,D,26.9,52.4,EF-07,True
ENV-301551,2026-07-23 12:00,E,19.6,37.2,EF-03,False
ENV-301552,2026-06-27 01:00,C,28.3,70.3,EF-04,False
ENV-301553,2026-05-02 00:00,A,23.0,26.5,EF-06,False
ENV-301554,2026-06-25 18:00,G,24.0,34.6,EF-08,False
ENV-301555,2026-07-03 20:00,C,29.7,70.9,EF-05,False
ENV-301556,2026-07-26 16:00,F,26.7,47.9,EF-08,False
ENV-301557,2026-06-22 06:00,C,25.4,54.7,EF-07,False
ENV-301558,2026-06-07 22:00,D,31.8,66.7,EF-04,False
ENV-301559,2026-06-29 23:00,B,30.0,79.2,EF-03,False
ENV-301560,2026-05-02 15:00,B,31.6,51.6,EF-04,False
ENV-301561,2026-05-01 04:00,I,23.6,54.2,EF-07,False
ENV-301562,2026-05-30 02:00,G,26.2,67.0,EF-08,False
ENV-301563,2026-05-27 08:00,G,25.7,56.9,EF-08,False
ENV-301564,2026-06-16 06:00,B,28.2,38.7,EF-02,False
ENV-301565,2026-07-22 22:00,A,31.7,62.8,EF-02,False
ENV-301566,2026-07-09 06:00,I,28.6,80.6,EF-08,False
ENV-301567,2026-05-04 16:00,C,21.2,73.9,EF-04,False
ENV-301568,2026-06-08 05:00,J,24.4,39.4,EF-05,False
ENV-301569,2026-07-08 23:00,B,15.1,64.7,EF-04,False
ENV-301570,2026-06-13 17:00,E,32.4,26.2,EF-05,False
ENV-301571,2026-07-14 09:00,C,30.1,37.4,EF-01,False
ENV-301572,2026-06-05 02:00,B,17.4,53.6,EF-01,False
ENV-301573,2026-05-10 12:00,I,28.7,88.8,EF-07,False
ENV-301574,2026-06-07 01:00,B,26.4,44.4,EF-06,False
ENV-301575,2026-05-17 06:00,C,30.5,53.8,EF-06,False
ENV-301576,2026-05-18 19:00,C,26.7,43.8,EF-03,False
ENV-301577,2026-05-19 00:00,E,30.7,51.7,EF-07,False
ENV-301578,2026-07-12 18:00,J,24.7,54.4,EF-04,False
ENV-301579,2026-06-01 23:00,B,18.7,53.5,EF-07,False
ENV-301580,2026-07-24 22:00,D,29.7,74.2,EF-04,False
ENV-301581,2026-05-04 15:00,D,24.5,25.2,EF-03,False
ENV-301582,2026-05-20 02:00,D,26.8,29.7,EF-04,False
ENV-301583,2026-07-16 23:00,I,27.3,67.6,EF-07,True
ENV-301584,2026-05-25 10:00,J,20.1,40.1,EF-04,False
ENV-301585,2026-06-12 02:00,B,24.8,67.7,EF-02,False
ENV-301586,2026-06-03 10:00,A,32.1,41.6,EF-01,False
ENV-301587,2026-06-30 11:00,C,26.2,46.5,EF-06,False
ENV-301588,2026-06-12 23:00,G,22.6,34.1,EF-05,False
ENV-301589,2026-05-18 15:00,B,22.9,71.5,EF-08,False
ENV-301590,2026-07-13 09:00,J,20.1,50.2,EF-02,False
